B3R1B1/2K5/2p2n2/8/q2P4/4P3/P1p5/2k5 b - - 0 1, True, q2qB3/1K6/2p5/8/3P4/P3P3/3k4/8, 13, True, 200, None
7K/8/3r4/r2P4/k4q2/n4PRR/8/N6N w - - 1 1, True, r7/8/3r2qK/3P4/k7/n4P1R/8/N6N, 10, True, 200, None
1B6/8/6Qn/KB3B1n/8/3R4/2nk1p2/4q3 b - - 1 1, True, 1B1R4/8/1K6/5n1n/8/8/2n5/2k5, 13, False, 200, None
N6B/2pk4/4p3/4N1B1/3p4/2n3n1/b7/4K3 b - - 1 1, True, 7B/3k4/6n1/5p2/8/8/b2B4/4K3, 15, False, 200, None
8/4p1n1/2N1RK2/7k/Q1P5/7r/p3r3/6n1 w - - 1 1, True, 4R3/6K1/2N5/7k/Q1P5/5r2/p3r3/6n1, 21, True, 200, None
1N6/2p1n3/3Bpb2/2p5/4p2k/8/1P3BK1/8 b - - 1 1, True, 8/8/8/2BNk3/2K1p3/8/1P1b4/8, 64, False, 200, None
8/k2P1qN1/1P2Q3/1P4P1/8/5n2/pK4b1/8 b - - 0 1, True, 1k1Q4/5qN1/1PQ5/1P4P1/8/5n2/pK4b1/8, 4, True, 200, None
6n1/8/p7/4Pq1k/N3Nb2/8/4Q1K1/bN6 b - - 1 1, True, 6n1/2b5/8/N7/4Nk2/4N3/6K1/8, 14, False, 200, None
K5n1/1N1k4/8/2pNp2P/1p3p2/8/2b5/4N3 b - - 0 1, True, 8/8/8/2K3nk/8/2N5/1p1Q4/5q2, 46, False, 200, None
8/PPn1q3/1B5P/2R5/P7/4pk2/3P3K/8 b - - 0 1, True, 8/PPn5/1B5P/2R5/P7/4pk2/3P2q1/7K, 5, True, 200, None
2N1n3/7k/1P1pp3/8/p1p1K3/3B4/4p1P1/8 w - - 1 1, True, 8/2n5/4p3/7k/5K2/3B3N/6P1/8, 43, False, 200, None
k1B5/5b2/R5B1/8/b7/p1b2r2/P6K/3N4 b - - 0 1, True, 1kB5/8/6b1/8/8/R1N3K1/3r4/8, 10, False, 200, None
8/PP6/Nk3n1K/8/4rP2/8/2r1P2R/7b w - - 1 1, True, 8/8/k7/7K/5P2/n1Q5/4P3/R7, 17, False, 200, None
8/k5p1/7b/8/2N1P2P/2KBr3/2p5/3Bn3 w - - 1 1, True, 8/2k5/8/4K3/8/5nN1/5b2/1r1B4, 58, False, 200, None
2n5/1nQ5/4k3/R2b4/1pp1b3/3K4/3R4/6b1 w - - 1 1, True, 8/1R3b1k/3Q4/7b/2p5/2K5/8/8, 45, False, 200, None
BK4Q1/4q2R/2R3p1/6n1/8/2p5/7n/5bk1 b - - 0 1, True, BK6/8/6Q1/4q1n1/8/2R5/7n/5bk1, 21, True, 200, None
3K4/8/P2B4/8/3Np3/p7/3kpp2/2bB1n2 w - - 1 1, True, 3K4/8/8/6Q1/1B1bp3/4k3/p4p2/8, 39, True, 200, None
r1n5/7R/r4RK1/8/2p3Pn/5Q2/7k/7b w - - 0 1, True, r1n5/8/r4RK1/8/2p3P1/5Q2/8/6kR, 3, True, 200, None
8/3q4/8/B4R2/3pK3/2Prn3/1P5R/3k2N1 b - - 0 1, True, 8/8/8/B4q2/3pK3/2Prn3/1P5R/3k2N1, 1, True, 200, None
3Q4/2P5/3P4/1kq4r/6P1/B4P2/8/n1r2K2 w - - 0 1, True, 3Q4/2P5/3P4/1k6/2q3P1/4KP2/2n4r/2B5, 8, True, 200, None
5K2/1N6/rR1n2Q1/2pp1kb1/8/8/5P2/6n1 b - - 0 1, True, 8/5K2/2R5/2Np4/3k1b2/8/5n2/8, 17, False, 200, None
8/5R2/4K2b/1p2R3/8/1Q4P1/3p1q1b/1N2k3 b - - 1 1, True, 8/8/4K3/1p6/5R2/5Qk1/3p3b/1N6, 12, True, 200, None
5bB1/N1p2pp1/3p4/8/k7/4b1PK/1N6/8 b - - 0 1, True, 6B1/6b1/3N2p1/8/5bK1/2k5/8/8, 16, False, 200, None
8/1N5B/7K/4np2/1B3k2/1p4p1/b7/5bN1 w - - 1 1, True, 8/8/8/5b1K/8/4k3/1p4p1/1B4N1, 40, False, 200, None
Bk6/3Q2p1/8/p4r2/6bb/4K2p/2p5/7B b - - 0 1, True, Bk6/6p1/8/p1r3b1/2K1B1b1/4q2p/8/8, 9, True, 200, None
8/R1p1bk2/N1QR4/3r4/4K3/6r1/6p1/7n w - - 1 1, True, R4Q2/2p4k/N6R/8/4K3/6r1/6p1/7n, 13, True, 200, None
1R6/3P3P/1P2p2P/4N2q/3b3k/8/6KP/8 b - - 0 1, True, 1R6/3P3P/1P2p2P/4N3/3b3k/8/7P/5q1K, 3, True, 200, None
8/4p3/1p3B2/1N2q3/3P4/3rkB1B/2KP4/8 b - - 1 1, True, 8/4p3/1p6/8/3P4/4k2B/1q1r4/1BK5, 11, True, 200, None
8/6K1/b7/1b2Nk2/1rB1N3/3RR3/2Pq4/8 b - - 0 1, True, 8/6K1/b2k4/1b6/2B5/1P6/3N4/8, 8, False, 200, None
2bK1B2/1pQ5/4p3/6p1/4P2q/1p4k1/5N2/8 b - - 0 1, True, 2K5/8/3B4/1Q2p1p1/4q3/8/6k1/8, 10, False, 200, None
7b/pb1P3k/5P1P/P1K5/2p5/5P2/8/1B6 b - - 0 1, True, 8/p7/8/P7/2pK1Q2/5b1k/7Q/1B6, 14, True, 200, None
b7/P6n/B7/7p/1PPn4/6P1/4k1K1/N7 w - - 1 1, True, b7/8/Bn6/6K1/3n2p1/8/5k2/8, 20, False, 200, None
n7/B5k1/1bn5/6p1/5N2/8/K2Qnn2/2R5 w - - 1 1, True, n7/B7/8/8/5p2/3R4/K4Qk1/8, 17, False, 200, None
K7/1PB2P2/2n5/Pn4Nb/3P2p1/8/4k3/8 b - - 0 1, True, K7/1Pn2P2/2n5/P5Nb/3P2p1/8/4k3/8, 1, True, 200, None
2N4K/1rp5/8/2p1p2n/1B5k/8/5p2/1Qb5 w - - 1 1, True, 2r4K/2p5/8/4p2Q/5b2/8/5k2/8, 10, False, 200, None
n2K4/1n3n2/B1B2N2/3b4/4P3/k2P2P1/8/8 w - - 1 1, True, n7/1b3K2/5N2/6P1/4P3/3k4/8/8, 10, False, 200, None
n5R1/3kP3/6q1/1K6/5p2/1n2p1N1/1B6/2Q5 w - - 1 1, True, n2kR3/8/2Q5/1K3N2/5p2/1n2p3/1B6/8, 7, True, 200, None
7k/1K1b3r/N7/4Q3/1n6/r7/3n1B2/3B1R2 b - - 0 1, True, 3K1R2/3b2rk/n7/7Q/3B4/6r1/3n4/3B4, 12, True, 200, None
1N6/1Pp4N/8/Kn6/4k3/2N2P2/p3n3/5b2 b - - 1 1, True, 8/2n5/2N5/2N5/8/4kP2/1K6/5b2, 30, False, 200, None
5b2/3K4/3q2nr/B7/B7/1P6/8/NBk3n1 w - - 0 1, True, 2q2b2/K3n3/r7/B7/B7/1P6/8/NBk3n1, 8, True, 200, None
8/8/1r6/k6K/3RB1r1/2Ppr1R1/2P3r1/8 b - - 0 1, True, 8/2k5/8/1R6/7K/2P1r3/6r1/2q5, 13, False, 200, None
1b1bB3/2K2N1N/6P1/3b1rn1/8/k7/8/5N2 w - - 0 1, True, 6b1/2KB4/7N/6b1/3r4/k7/8/8, 24, False, 200, None
4b2K/1r3N2/5B1B/8/8/1N1b4/Pq1k4/N7 b - - 1 1, True, 1r6/6K1/7B/8/8/3N4/b7/N2k4, 9, False, 200, None
8/Q3K1R1/1rr3P1/q5P1/8/8/1N5B/1kr5 b - - 0 1, True, 1r6/2q1K1R1/2r3P1/6P1/8/8/8/1krN4, 5, True, 200, None
6nR/2r5/p2p1K2/1R5R/1P6/8/2p5/4k1n1 w - - 0 1, True, 8/8/1R1pK3/1P6/6r1/8/1kp5/6R1, 28, True, 200, None
7n/2B5/1r5K/1P5P/6b1/PNn2k2/1P6/8 w - - 0 1, True, 4n3/P4K2/8/2B4b/8/8/1P1k4/8, 20, False, 200, None
2Bb3R/5n2/1p6/8/b2B2K1/8/1b2n3/1Q1k4 b - - 1 1, True, 3b4/5n2/1p6/5B2/1Q1B2K1/3k4/2b5/4R3, 12, True, 200, None
3NK3/5q1P/k7/1N3P2/8/5N2/p4Brp/8 w - - 0 1, True, 7q/2N2K2/2N5/5P2/k7/8/6r1/8, 14, False, 200, None
8/1b6/p2N4/3b4/4P1P1/3P1B2/K2k2bP/8 w - - 0 1, True, 8/3N4/p7/4k3/6PP/5b2/K7/8, 13, False, 200, None
1n2r2B/1p6/7k/n7/8/1Q5R/1bK5/r4B2 b - - 1 1, True, 1n2r3/1p4Qk/8/n7/8/7B/1BK5/r7, 14, True, 200, None
8/5K1Q/7p/1p5P/kP6/5rb1/1b2n1R1/8 w - - 1 1, True, 8/2b1Q2P/1k5r/8/1b6/5K2/8/8, 100, False, 200, None
7n/P5P1/4kr2/B6P/2PKn3/8/8/B4n2 w - - 1 1, True, 3B4/8/5rQ1/6k1/2PKQ3/8/8/B4n2, 11, True, 200, None
8/6p1/B7/1b6/q2K4/Q7/n1b2P1k/1NN5 w - - 0 1, True, 2B1b3/4K1p1/8/3b4/5P2/8/8/6k1, 18, False, 200, None
7k/R2P1B2/4q1r1/8/PK1P1r2/1p6/7p/8 w - - 1 1, True, 8/8/4B1Q1/8/PK1P1R2/1p5k/7p/8, 17, True, 200, None
1bk5/8/1K2b3/R2PB3/5q2/R3P3/r4P2/8 b - - 0 1, True, 2k5/8/4P3/8/K7/1r2P3/2q2P2/8, 12, False, 200, None
1k5n/8/8/1b5r/4PP1N/1B6/2K5/4qRN1 b - - 0 1, True, 1k5n/8/8/8/r3PP2/K4N2/2q5/5bN1, 11, True, 200, None
R7/6B1/3rn3/1K3b2/3Q1b2/4R3/r2n4/5k2 b - - 0 1, True, 8/3b4/1r6/r7/3b4/K7/3n4/5k2, 17, True, 200, None
8/4P3/K7/bnB5/8/Pn4N1/2k1P1b1/6B1 b - - 0 1, True, 8/3b4/5B2/2K2n2/8/Pk6/4P3/8, 21, False, 200, None
2N2K2/p7/2kn4/6p1/2q2P1Q/8/2P2B2/b7 w - - 1 1, True, 5K2/3k4/3n4/8/2qB1Q2/8/2P5/8, 25, False, 200, None
3rr3/1K6/3N1n2/1nB4B/8/7P/4P3/1Nk5 w - - 1 1, True, 8/8/3N1B2/2K5/7r/N4n2/8/3k4, 18, False, 200, None
1B2N3/b4p2/3B4/2p4R/K5p1/4kr2/8/4b3 b - - 0 1, True, 1R6/8/8/5p2/2N1r3/2K3p1/8/5k2, 38, False, 200, None
K7/4b3/8/3pp1p1/4p3/1QN1k1r1/8/3rR3 b - - 0 1, True, K7/4Q3/8/4p1p1/3p4/3kr3/8/8, 10, False, 200, None
8/3B4/PK4k1/4PB2/p3rr2/2n5/1p4P1/8 b - - 0 1, True, 8/K1n5/P3k1P1/4P3/pr6/8/8/6q1, 15, True, 200, None
8/4Kq2/7R/4RPR1/1p6/3n1N2/1k5r/3n4 w - - 0 1, True, 8/5rK1/8/4N1R1/1p6/8/1k6/3n4, 10, False, 200, None
8/k7/5p2/2P3BP/3Pn3/nP6/8/1n1N2K1 b - - 0 1, True, 2k2n2/8/1Pn4P/5n2/1K6/8/8/8, 83, False, 200, None
B1k3n1/2N5/5p2/3P4/3p4/PB4p1/8/3bK3 b - - 0 1, True, B2k4/8/b4p2/1P6/8/4K1p1/8/8, 18, False, 200, None
8/Pkp2pp1/2p5/8/2Q3n1/K4rB1/7p/8 w - - 0 1, True, 8/5pp1/1k1Q4/8/6n1/6r1/K6p/8, 61, True, 200, None
k7/4b3/Bb1B2N1/7n/K5PB/7q/8/1B6 w - - 1 1, True, 8/k7/6N1/2qBB3/8/1K1B4/8/8, 19, False, 200, None
2kB4/Q7/q7/3Pp3/5r2/P1K1p2R/8/1b6 w - - 1 1, True, 2kB4/2Q5/q7/3Pp3/5r2/P1K1p2R/8/1b6, 1, True, 200, None
8/2bQ4/5B2/3q3P/4R3/3pP3/1prK1k2/8 w - - 1 1, True, 8/2bQ4/5B2/3q3P/4R3/3pP3/2r2k2/1q1K4, 2, True, 200, None
k5q1/3P3b/6p1/6Q1/8/2K2B2/b7/4BB1b b - - 1 1, True, 2Q5/k6b/6p1/8/8/2K2b2/b4B2/5B2, 12, True, 200, None
7n/q1pp2k1/3p4/5NK1/8/2Q4B/1P4p1/8 b - - 0 1, True, 6kn/q1pp2Q1/3p4/5NK1/8/7B/1P4p1/8, 4, True, 200, None
4r3/2n5/1P5P/6p1/5R2/B6K/3p3b/1N3k2 b - - 1 1, True, 8/2b4P/8/8/2N3K1/8/1B2k3/7r, 16, False, 200, None
6b1/k5B1/8/P1n5/n6N/NP3P2/8/2n2K2 w - - 1 1, True, 8/8/5B2/8/k7/3b4/n2NN1K1/8, 21, False, 200, None
6k1/p2p3b/2p1B3/2K2R2/2p2Q2/8/8/1n1N4 b - - 1 1, True, 6k1/p2R3b/2p1BQ2/2K5/2p5/8/8/1n1N4, 6, True, 200, None
2k5/1p2P3/1p2N3/1bK5/3P2R1/7n/5N1p/8 w - - 1 1, True, R7/1p2P3/1k1K4/1p1N4/3P4/8/5N1p/8, 13, True, 200, None
NK6/p1p5/1BP5/3k1p2/N2p4/3n4/8/4b3 w - - 1 1, True, 8/2K5/8/5pN1/Nnkp4/8/8/8, 19, False, 200, None
3b4/2Nk4/6Q1/N1P3n1/4K3/p7/2n4n/2b5 w - - 0 1, True, 4n3/8/8/2P1b3/1K4Q1/8/4Nk2/8, 39, False, 200, None
5N1R/3P3p/b1k1p3/1qb5/8/1K6/2P5/1R6 w - - 0 1, True, 5N1R/3P3p/b1k1p3/2b5/8/q7/1KP5/1R6, 4, True, 200, None
3K4/1P1n4/8/1N4k1/P1P5/8/P1qP2Rp/8 b - - 0 1, True, K7/NP6/4R3/3q4/3P4/8/6k1/8, 43, False, 200, None
6Q1/1qB5/1b2B3/2P4p/8/p1K1k2b/3P4/8 b - - 1 1, True, 8/1qB5/1b6/2P4p/2B5/p1K5/3P4/3k1Q2, 10, True, 200, None
7k/8/8/6P1/2P1nK1P/5pR1/b5rP/4B3 w - - 1 1, True, 7k/7P/7R/2K3Pb/7r/8/8/8, 64, False, 200, None
7n/1p1Q4/8/4p3/K7/B2r2b1/2R1R3/4b2k w - - 1 1, True, 7n/1p6/8/4p3/K7/B2r2b1/2R1R1Q1/4b1k1, 3, True, 200, None
1r3k1B/6B1/5q2/K2N4/7r/3P4/2N1N1P1/8 b - - 1 1, True, 2r5/8/8/8/3PN2k/K7/2N3P1/8, 24, False, 200, None
2QKn2N/nB2B3/pp6/7k/8/4p3/8/4q3 w - - 1 1, True, 3Kn2N/nB2B3/pp6/7k/7Q/4p3/8/8, 3, True, 200, None
4b3/7r/5B2/1KBN1r1k/5P2/5q2/1P6/5N2 w - - 1 1, True, 8/7r/2b2B2/5r1k/8/8/1P3q2/5N1K, 14, True, 200, None
4n3/p7/2r3N1/p1k3B1/5K1n/5p1N/R7/8 b - - 0 1, True, 8/B7/8/n7/k7/r7/p1K5/R7, 46, False, 200, None
B7/3B4/6P1/2b2P2/7b/1K5N/3p1p2/b5k1 b - - 1 1, False, 5b2/8/3b2Pb/3k4/6B1/8/3pK3/3B4, 100, False, 200, None
7R/3p1p2/5K2/2P4q/1b3P2/4k3/3N3Q/3n4 b - - 0 1, True, K6R/q2p1p2/1b6/8/5P2/4k3/3N3Q/3n4, 19, True, 200, None
K1k5/5n2/8/2N2b2/2P5/6Pp/1q6/4N1rN w - - 1 1, True, 2k5/5n2/K7/5b2/r1P5/6Pp/1q6/7N, 6, True, 200, None
5r2/2k5/8/4q1Q1/1p5K/R4P2/p2p3p/1B6 w - - 1 1, True, 5r2/4R3/5k2/4Q3/1p5K/5P2/p2p3p/1B6, 9, True, 200, None
4K3/5R2/8/2qP4/4b1k1/2Q3Br/3pB3/3n4 b - - 0 1, True, 4K3/5RQ1/8/2qP3k/8/5BBr/3p4/3n4, 4, True, 200, None
6r1/3p4/p3k3/4p2K/n7/1N2Rr1p/7Q/8 w - - 1 1, True, 6r1/3p1k2/p7/4Q2K/n7/1N3R1p/8/8, 3, True, 200, None
1R6/5b2/Kp1n3k/8/8/6p1/p3BQp1/2n5 w - - 1 1, True, 7R/5b1k/Kp1n1Q2/8/8/6p1/p3B1p1/2n5, 3, True, 200, None
1n2kn1R/2K5/np6/p7/2B3B1/7b/8/R7 w - - 1 1, True, 1n6/8/1p1K4/p2B4/1n6/8/6R1/4k2R, 23, True, 200, None
1q6/b2k4/1B6/8/2P5/3p1pp1/1P4QP/5K2 w - - 1 1, True, 3B4/b3k3/8/8/2P5/8/1P5p/5K2, 13, False, 200, None
6b1/B4k2/2n4b/R7/8/7R/4Np2/1q3Q1K b - - 0 1, True, 6b1/5k2/2n5/8/8/3qB1K1/8/5q2, 16, False, 200, None
7B/5nPR/4B1n1/k7/q1K5/1p5Q/6p1/8 w - - 0 1, True, 7B/6PR/4B3/k7/3q1n2/1p3n2/8/4KQr1, 10, True, 200, None
1r4b1/4bP2/4P3/P7/2P5/8/K3Pkp1/6B1 b - - 0 1, True, r7/4bP1b/2P1P3/8/1K2P3/3q4/8/7k, 19, True, 200, None
8/3k1pn1/1Q6/3N3p/8/1rnb4/3KB3/R7 w - - 1 1, True, 5k2/R4pn1/5N2/2Q4p/8/1rnb4/3KB3/8, 5, True, 200, None
1B1k4/6pp/3P1n2/6K1/1r6/3Pq3/2P1B3/8 w - - 0 1, True, 1B1k4/6pp/3P1n2/1r3K2/8/3Pq3/2P1B3/8, 2, True, 200, None
7N/1R6/6B1/6b1/b7/1pn1kP1p/8/6NK b - - 0 1, True, 8/8/6BN/8/5b2/2R2b1K/8/4k3, 18, False, 200, None
8/4k3/1b4K1/5n2/B1Q5/2q2r1P/1N3nB1/8 b - - 0 1, True, 8/4k3/1b5q/5n1K/B1Q5/5r1P/1N3nB1/8, 3, True, 200, None
2R5/k6p/7n/K1b3Q1/3n4/P3n3/6p1/4B3 b - - 0 1, True, 2R5/k6p/7n/2b5/K1nn4/P7/8/4B1Q1, 28, True, 200, None
b1R5/2P2K2/8/7N/3kN3/5q2/1b1NBb2/8 w - - 1 1, True, 6R1/5Kb1/8/6Q1/4Nk2/6N1/7N/8, 15, True, 200, None
2b5/N1r1n1b1/N7/N2P4/8/5k2/2n4K/B7 w - - 1 1, True, 4N3/8/8/N2nb3/7K/5k2/2n5/8, 10, False, 200, None
8/1n2p3/kb3P2/8/4N1p1/3R4/1K2pR2/5b2 w - - 1 1, True, 8/8/5R2/nk6/6p1/R7/2K3b1/8, 13, False, 200, None
8/1n5N/1p2r3/R5P1/2B5/1K6/1b3B2/5nk1 b - - 1 1, True, 8/6P1/3NB2n/1K6/8/4n1k1/8/8, 24, False, 200, None
1nK1n2q/2Q5/5N2/4b3/1N4N1/8/7b/1kN5 w - - 1 1, True, 1nK1n2q/8/5N2/4b3/1N4N1/1N6/2Q4b/k7, 3, True, 200, None
8/N7/1Pn4r/3p2k1/7R/8/1p2pP1P/4K3 b - - 0 1, True, 8/N7/1Pn5/3p2k1/7R/8/2q1rP1P/2K5, 15, True, 200, None
8/1pnNP2N/3n4/7K/1P1P4/2P5/2n2k2/8 b - - 0 1, True, 2N5/1p6/3n4/3K2N1/1k1n4/8/8/8, 15, False, 200, None
5K2/N5P1/8/3pB1b1/6P1/6p1/1p1p1p2/6k1 b - - 0 1, True, 4q1K1/6P1/2N5/3p2b1/6P1/6p1/6k1/B2q3q, 13, True, 200, None
8/pk3p2/4K3/1N3pp1/4p3/2B5/N1p5/b7 w - - 0 1, True, 8/p4p2/8/2k3K1/4N3/8/N1p5/8, 7, False, 200, None
8/2k4B/4PN2/2P2P2/8/3K4/3r1p2/1qr4Q w - - 1 1, True, 8/2k4B/4P3/2P1KP2/7q/4q3/3r4/7r, 14, True, 200, None
1B6/1n6/1p5k/8/n5B1/3N4/P1q4P/5K1R w - - 1 1, True, 8/1n3R2/1p2k3/6B1/8/6K1/7P/8, 29, False, 200, None
8/1PP3P1/nk1P4/2nR4/1K6/5N2/2p5/6r1 w - - 0 1, True, 8/1PP3P1/nk1P4/2nRK3/5qr1/5N2/8/8, 6, True, 200, None
7n/8/K1n3P1/1P2P3/8/P1P3k1/2pPP3/8 w - - 1 1, True, 8/1P2Q3/8/P3n3/8/K1q5/4P1k1/8, 76, True, 200, None
4k3/p7/5b2/1KR2p2/bR6/8/1p1N2p1/2N5 w - - 0 1, True, 2NK4/p3q3/5k2/2R4q/8/8/8/8, 76, False, 200, None
5n2/2b5/1P6/1pk5/p6P/p1P5/2R5/3NK3 w - - 1 1, True, 8/4Q3/8/1p6/3R1k1P/p1P1N3/5K2/8, 17, True, 200, None
8/1B5n/4K3/4p1R1/br5P/4k3/5N1N/1b6 w - - 1 1, True, 8/2R2b2/8/4K3/7r/k5N1/b7/8, 38, False, 200, None
5r2/1p6/8/1k5P/Qp4N1/4p1rB/1p6/3K4 b - - 0 1, True, 5r2/1pK5/2q5/7P/1k6/1p4rB/8/4q3, 21, True, 200, None
3K1b2/6N1/8/2rB4/8/1nB3q1/3P4/k3b1B1 b - - 0 1, True, 3rK3/8/8/3qb3/7b/1n6/3P4/3k4, 27, True, 200, None
7B/8/2q1P1BP/4P3/5K2/6P1/2n5/R1kb4 b - - 0 1, True, 8/4q1B1/4P2P/3K4/8/8/8/2kb4, 21, False, 200, None
2N5/p7/8/3k3p/5p2/Rp4BK/2b5/3b3N w - - 1 1, True, 8/p3k3/R7/7N/7K/8/8/1b1b4, 15, False, 200, None
7N/2p1Rn2/6k1/8/B1pp4/7r/2K4R/6r1 b - - 0 1, True, 2R5/8/8/8/8/1BK3k1/3p1n2/4r3, 60, False, 200, None
3N4/PK2k3/7r/2P1P3/8/8/2r5/R1b1N2b w - - 1 1, True, QK6/4k3/8/4b3/R7/8/6b1/3r4, 18, False, 200, None
N2b4/b7/8/3Kp3/1p1p2Q1/3R4/7P/3k3r b - - 1 1, True, N7/8/8/3Kp3/3p4/8/1Q1R3P/2k4r, 12, True, 200, None
1q4B1/1B4r1/8/4bN2/1KN5/2n2k2/5Pb1/8 b - - 1 1, True, 6B1/2q5/1r6/2K1bN2/8/2n2k2/5P2/5b2, 7, True, 200, None
6N1/P7/2NP2Kb/3pp1p1/k4p2/8/4p3/8 w - - 1 1, True, 6N1/8/2N3Kb/Q2pp3/4kpp1/8/4Q3/8, 13, True, 200, None
5k2/7r/1Q6/2n4K/1N2P3/7N/2p1n1R1/q7 w - - 0 1, True, 6k1/8/N6K/2n2q2/8/7q/4n3/8, 18, True, 200, None
1b1B4/1B3bpk/8/1K1r4/5Q2/4N3/1n6/1n6 w - - 1 1, True, 1K6/4B1p1/4N2k/4n3/4n3/8/8/8, 20, False, 200, None
1nk5/4B2P/3p4/1P6/K7/4p1p1/5P2/b2N4 w - - 1 1, True, 2k5/3n4/1P1N4/K7/8/8/5B2/b7, 13, False, 200, None
2B5/n7/2B1K2R/8/1N4n1/1k2nr2/4Nb2/8 b - - 0 1, True, 3b4/1K6/8/8/3kN3/3nn3/6B1/8, 34, False, 200, None
3n3B/2pn4/p6K/2p5/8/3B4/4Pp2/Bk6 b - - 0 1, True, 8/8/3n4/2p5/8/2BB4/p4K2/2k5, 34, False, 200, None
7b/4R3/2N5/pk4p1/6RK/5R2/4b3/3br3 w - - 0 1, True, 8/8/2k5/4b1R1/p7/4K3/4b3/3b4, 14, False, 200, None
3b1B2/2p3P1/p1B5/8/RPP3K1/q7/8/1k6 b - - 0 1, True, 8/q7/4BBK1/8/2R1k3/p7/8/8, 48, False, 200, None
3r4/2b5/2b5/8/B5nK/1k4N1/5B2/R3n2B b - - 0 1, True, 7r/8/2B5/4b2N/1k5K/4B3/8/8, 12, False, 200, None
4qkB1/4p2B/1P6/4N3/1bNp4/4K2P/8/8 w - - 1 1, True, 1Q6/4p1k1/2N5/8/1b1pB3/1q3K1P/8/8, 28, True, 200, None
2r5/R4p1K/1Q6/2Rr4/8/1P3Rq1/7r/6k1 w - - 0 1, True, 2r5/R4p1K/6qQ/2Rr4/8/1P3R2/7r/6k1, 2, True, 200, None
4k3/8/4n1P1/Kb6/3B4/6Q1/3p2b1/2bbR3 b - - 0 1, True, 8/8/2Q5/K5k1/6b1/8/5B2/2bb4, 28, False, 200, None
8/5K2/8/PpBr1k2/B2p4/2bp4/3p4/7Q w - - 1 1, True, Q7/5K2/8/1pb5/3p4/3p4/3p2Q1/3B2k1, 17, True, 200, None
K6b/1N2P3/k2pp3/8/8/4RN2/1p2p3/7r w - - 1 1, True, K7/1N6/k2pp3/4b3/2Q5/1R3N2/1p2p3/8, 7, True, 200, None
6B1/7K/4n3/Pq1R4/1r4NP/8/3b4/3Bk3 b - - 0 1, True, 6r1/7K/6q1/P7/6NP/8/3b4/3Bk3, 9, True, 200, None
8/1p2p3/p4n2/4pq2/3Q2PN/5k2/8/1N3K2 b - - 1 1, True, 8/1p2p3/p7/4pN2/6n1/7k/6Q1/1N3K2, 6, True, 200, None
k7/4R3/p1p1Q3/1Rr5/4Nnp1/5pK1/8/8 w - - 1 1, True, k1Q5/4R3/p1p5/1Rr5/4Nnp1/5pK1/8/8, 1, True, 200, None
1k3n1n/8/6p1/1B2p3/1B4n1/Kp1Q4/b7/8 w - - 1 1, True, Q2k1n1n/8/3B2p1/1B2p3/6n1/Kp6/b7/8, 7, True, 200, None
8/4P3/5p2/N4Nb1/1k6/1qpP4/1K2n3/3Q4 w - - 0 1, True, 8/4P3/5p2/N4Nb1/1k6/2pP4/1q2n3/K2Q4, 2, True, 200, None
5R2/4Q3/3P4/2p3R1/6pp/8/n2K3k/1b1r4 w - - 0 1, True, 8/8/3P4/2p5/8/2n3Qb/7R/4K2k, 13, True, 200, None
4N3/3B4/6P1/1r1R3n/1p5k/2K2R1P/q7/8 w - - 1 1, True, 4N3/3B4/6P1/7n/1p5k/4KR1P/4r3/3q4, 12, True, 200, None
2Q4k/8/1Rr4r/PB2K3/4P3/5B1q/1r6/8 b - - 1 1, True, 2r4k/8/1P6/1r2K3/4P3/5q2/8/8, 7, False, 200, None
8/8/bk3qn1/Q2BB3/8/8/1N6/n2K2Bb b - - 0 1, True, 8/8/5Bn1/k7/8/1K1b1b2/8/6B1, 10, False, 200, None
Q2n2r1/2kp4/4P3/2p5/2R5/2NK4/6P1/5q2 w - - 0 1, True, 6Q1/2kp4/4P3/2p5/2n5/3K4/4N1P1/5q2, 23, True, 200, None
3N4/p1b2R2/6R1/1K1R3Q/6n1/q1k5/8/5r2 w - - 1 1, True, 3N4/p1b2R2/8/1KRQ4/6n1/k7/R7/5r2, 11, True, 200, None
5B1b/1b1B1N1p/p3p2K/8/7b/8/8/1B5k b - - 0 1, True, 8/8/8/b2K4/8/NB4k1/B4b2/8, 94, False, 200, None
2r1K3/2n2P1B/k4N2/r7/2R5/3q4/4P3/2N5 w - - 0 1, True, 2rq4/2n1KP1B/k4N2/r7/2R5/8/4P3/2N5, 2, True, 200, None
7r/8/6PP/N1P1N2b/1b5k/8/1Pn5/4K3 w - - 1 1, True, 6r1/7P/8/2Pb4/5b1k/8/1Pn5/7K, 16, True, 200, None
7n/8/1B1BkRN1/1K6/8/2P1n3/7q/R1r5 b - - 0 1, True, 7N/8/Kr3k2/8/8/2P1n3/7B/8, 7, False, 200, None
8/1b6/7K/2BnN3/pQ3N1P/k6q/8/7b b - - 0 1, True, 8/5n1P/6b1/8/5K2/1k6/p7/B7, 43, False, 200, None
8/k4B2/p3P3/7n/2n1Q1K1/5B2/2n5/2B4q b - - 0 1, True, 8/4n3/p1B2KB1/8/8/8/2nk3Q/2q5, 58, True, 200, None
7r/5b2/8/2rk1p1P/5P2/2p2P2/3K1Q2/4B3 w - - 1 1, True, 7r/5b2/5Q2/1kr2p1P/5P2/3K1P2/2p5/4B3, 22, True, 200, None
